patient_id,model,seed,scenario,split,ckpt,dice,recall,hd95,pred_voxels,gt_voxels,pred_empty,gt_empty,complete_miss,hd95_failed,both_empty,seconds,peak_gpu_gb
BraTS20_Training_165,A,1,C1,test,best.pt,0.9314558070334821,0.9842166403494738,8.602325267042627,160045.0,143759.0,False,False,False,False,False,0.37252068519592285,6.93477376
BraTS20_Training_165,A,1,C2,test,best.pt,0.9273315816028989,0.9844322790225307,13.490737563232042,161463.0,143759.0,False,False,False,False,False,0.37163233757019043,6.93477376
BraTS20_Training_179,A,1,C0,test,best.pt,0.9402567027128481,0.9748959611987665,3.0,71724.0,66802.0,False,False,False,False,False,0.37679600715637207,6.93477376
BraTS20_Training_179,A,1,C1,test,best.pt,0.9389556373628836,0.9411694260650879,2.23606797749979,67117.0,66802.0,False,False,False,False,False,0.3731811046600342,6.93477376
BraTS20_Training_179,A,1,C2,test,best.pt,0.934388051359282,0.9009161402353223,2.23606797749979,62016.0,66802.0,False,False,False,False,False,0.3726191520690918,6.93477376
BraTS20_Training_197,A,1,C0,test,best.pt,0.9465058129984851,0.9852647257749508,2.8284271247461903,142366.0,131589.0,False,False,False,False,False,0.37328410148620605,6.93477376
BraTS20_Training_197,A,1,C1,test,best.pt,0.9462311374182469,0.9840260204120406,3.0,142101.0,131589.0,False,False,False,False,False,0.37309741973876953,6.93477376
BraTS20_Training_197,A,1,C2,test,best.pt,0.9440335287718042,0.9825441336281908,3.0,142325.0,131589.0,False,False,False,False,False,0.37279582023620605,6.93477376
BraTS20_Training_236,A,1,C0,test,best.pt,0.8962832142570443,0.9199143116091291,5.196152422706632,178878.0,169918.0,False,False,False,False,False,0.37351536750793457,6.93477376
BraTS20_Training_236,A,1,C1,test,best.pt,0.8748133818976084,0.886268670770607,5.656854249492381,174368.0,169918.0,False,False,False,False,False,0.3768446445465088,6.93477376
BraTS20_Training_236,A,1,C2,test,best.pt,0.8865152560510272,0.9263468261161266,5.477225575051661,185187.0,169918.0,False,False,False,False,False,0.376420259475708,6.93477376
